Date,Open,High,Low,Close,Adj Close,Volume
2019-09-19,1.3257924318313599,1.4687758684158325,1.25055992603302,1.463714361190796,1.463714361190796,91609609
2019-09-20,1.4621784687042236,1.5966414213180542,1.4235966205596924,1.5172244310379028,1.5172244310379028,97932071
2019-09-21,1.5196222066879272,1.5279738903045654,1.2968201637268066,1.3246421813964844,1.3246421813964844,85545108
2019-09-22,1.3114758729934692,1.3297768831253052,1.2301326990127563,1.2472691535949707,1.2472691535949707,76310822
2019-09-23,1.2476699352264404,1.3412610292434692,1.1798090934753418,1.2050873041152954,1.2050873041152954,80305663
2019-09-24,1.2090293169021606,1.285465121269226,0.8933581113815308,1.0069042444229126,1.0069042444229126,86135381
2019-09-25,1.0019334554672241,1.0237382650375366,0.8641871213912964,0.9372026324272156,0.9372026324272156,80648449
2019-09-26,0.9348868131637573,0.9559258818626404,0.8225603699684143,0.8463781476020813,0.8463781476020813,68075165
2020-05-07,0.3361504375934601,0.36694589257240295,0.32026779651641846,0.3652690351009369,0.3652690351009369,106875703
2020-05-08,0.3652690351009369,0.36749058961868286,0.32222968339920044,0.33393174409866333,0.33393174409866333,116170978
2020-05-16,0.30471059679985046,0.31642311811447144,0.30248963832855225,0.31570401787757874,0.31570401787757874,169321782
2020-05-17,0.31516873836517334,0.3393154442310333,0.3122292459011078,0.3345601260662079,0.3345601260662079,233790364
2020-05-18,0.3340645134449005,0.351163387298584,0.33376964926719666,0.34328678250312805,0.34328678250312805,161105176
2020-05-19,0.34353938698768616,0.35558921098709106,0.3288015127182007,0.3446444571018219,0.3446444571018219,80820436
2020-05-20,0.34105807542800903,0.3565288186073303,0.3302572965621948,0.3378249406814575,0.3378249406814575,42648208
2020-05-21,0.3375741243362427,0.35055485367774963,0.30552035570144653,0.3211347162723541,0.3211347162723541,48453117
2020-05-22,0.32075899839401245,0.3395318388938904,0.318387895822525,0.33539801836013794,0.33539801836013794,52356473
2020-05-23,0.3312892019748688,0.3654339611530304,0.3312892019748688,0.35847997665405273,0.35847997665405273,72913424
2020-05-24,0.3564293086528778,0.36517900228500366,0.3289952278137207,0.3303781747817993,0.3303781747817993,99462521
2020-05-25,0.3296211361885071,0.3624156415462494,0.32419681549072266,0.35613322257995605,0.35613322257995605,96620740
2020-05-26,0.35763177275657654,0.3747040033340454,0.3466537892818451,0.37353846430778503,0.37353846430778503,53218853
2020-05-27,0.37353846430778503,0.3764960467815399,0.34721723198890686,0.36165153980255127,0.36165153980255127,44618556
2020-05-28,0.3659745454788208,0.3726816475391388,0.3551782965660095,0.36478564143180847,0.36478564143180847,41030981
2020-05-29,0.36495596170425415,0.39321354031562805,0.3596395254135132,0.38183996081352234,0.38183996081352234,42877127
2020-05-30,0.38164472579956055,0.4300669729709625,0.3676895499229431,0.4123608469963074,0.4123608469963074,53197409
2020-05-31,0.4135127067565918,0.4437350630760193,0.3941558301448822,0.3973429501056671,0.3973429501056671,54679432
2020-06-01,0.40095871686935425,0.442984402179718,0.39832809567451477,0.43356913328170776,0.43356913328170776,56314201
2020-06-02,0.4363589286804199,0.5549057722091675,0.43485525250434875,0.4706372618675232,0.4706372618675232,32841536
2020-06-03,0.4706372618675232,0.5088775157928467,0.4490600526332855,0.46729910373687744,0.46729910373687744,53019280
2020-06-04,0.4698946475982666,0.5384379625320435,0.46366244554519653,0.5103501081466675,0.5103501081466675,65413797
2020-06-05,0.5103501081466675,0.5421748161315918,0.4843384027481079,0.5020026564598083,0.5020026564598083,73700313
2020-06-06,0.5020026564598083,0.5335159301757812,0.4741431176662445,0.48504480719566345,0.48504480719566345,55269749
2020-06-07,0.48504480719566345,0.5255729556083679,0.46007442474365234,0.4833556115627289,0.4833556115627289,58254721
2020-06-08,0.48424217104911804,0.4862828552722931,0.4659857749938965,0.4806698262691498,0.4806698262691498,45053367
2020-06-09,0.4827803373336792,0.4827803373336792,0.4496364891529083,0.47710859775543213,0.47710859775543213,54542431
2020-06-10,0.4765821397304535,0.5132121443748474,0.44886037707328796,0.5042915344238281,0.5042915344238281,68522554
2020-06-14,0.4991879165172577,0.5136459469795227,0.46934962272644043,0.4823722541332245,0.4823722541332245,55415636
2020-06-15,0.4823722541332245,0.48676204681396484,0.43186119198799133,0.4815269410610199,0.4815269410610199,79753825
2020-06-16,0.47894322872161865,0.4959705173969269,0.4629272222518921,0.47910669445991516,0.47910669445991516,64575811
2020-06-17,0.4793340861797333,0.4817173480987549,0.4516051709651947,0.4654655456542969,0.4654655456542969,73257660
2020-06-18,0.4652371406555176,0.5040395259857178,0.46100950241088867,0.4952872693538666,0.4952872693538666,61116288
2020-06-19,0.4994782507419586,0.5392353534698486,0.4794754087924957,0.5006986260414124,0.5006986260414124,68250257
2020-06-21,0.49185052514076233,0.5137923359870911,0.48765459656715393,0.4959227740764618,0.4959227740764618,53024859
2020-06-23,0.48866885900497437,0.5018073320388794,0.478877454996109,0.49363577365875244,0.49363577365875244,32292021
2020-06-24,0.49363771080970764,0.502177357673645,0.46616867184638977,0.4793870449066162,0.4793870449066162,27254478
2020-06-25,0.48715102672576904,0.5018998980522156,0.45305103063583374,0.49950987100601196,0.49950987100601196,26729464
2020-06-26,0.5002251863479614,0.5338481068611145,0.47574421763420105,0.49498534202575684,0.49498534202575684,29484085
2020-06-28,0.43865659832954407,0.45560577511787415,0.42152851819992065,0.4415794312953949,0.4415794312953949,12888544
2020-06-29,0.4411263167858124,0.4420778155326843,0.4069996178150177,0.42249616980552673,0.42249616980552673,14497042
2020-06-30,0.4195302724838257,0.42813950777053833,0.40672066807746887,0.40941014885902405,0.40941014885902405,10139336
2020-07-01,0.41238725185394287,0.4143677353858948,0.3905344307422638,0.39233842492103577,0.39233842492103577,9600295
2020-07-02,0.3922852873802185,0.4001217782497406,0.3687787353992462,0.38869190216064453,0.38869190216064453,10877626
2020-07-03,0.3884592652320862,0.38990679383277893,0.36943289637565613,0.3703456521034241,0.3703456521034241,8561463
2020-07-04,0.36981478333473206,0.3933023512363434,0.36951157450675964,0.3787212669849396,0.3787212669849396,8509801
2020-07-05,0.37821048498153687,0.38406994938850403,0.35705235600471497,0.36411264538764954,0.36411264538764954,9093030
2020-07-06,0.3639582097530365,0.3989926874637604,0.36321571469306946,0.3960864841938019,0.3960864841938019,10097477
2020-07-07,0.39550870656967163,0.39733994007110596,0.38337138295173645,0.38750332593917847,0.38750332593917847,8314993
2020-07-08,0.3875729739665985,0.41264304518699646,0.3854307234287262,0.41158586740493774,0.41158586740493774,10436410
2020-07-09,0.41055920720100403,0.4169680178165436,0.39128974080085754,0.401576429605484,0.401576429605484,9820618
2020-07-10,0.40205180644989014,0.40792205929756165,0.37997058033943176,0.4052109122276306,0.4052109122276306,8914344
2020-07-11,0.40450042486190796,0.40870401263237,0.39626267552375793,0.4023328423500061,0.4023328423500061,8646497
2020-07-12,0.4023464024066925,0.4067749083042145,0.3919507563114166,0.39778783917427063,0.39778783917427063,8491595
2020-07-13,0.39778783917427063,0.40138742327690125,0.38226118683815,0.38445380330085754,0.38445380330085754,9384439
2020-07-14,0.38445380330085754,0.3856264352798462,0.3745119869709015,0.37978363037109375,0.37978363037109375,10243008
2020-07-15,0.3798030912876129,0.3862130641937256,0.36640074849128723,0.36890608072280884,0.36890608072280884,8349889
2020-07-16,0.3687947690486908,0.37123191356658936,0.3470512628555298,0.35128337144851685,0.35128337144851685,9885718
2020-07-17,0.35162946581840515,0.3643794357776642,0.345146119594574,0.35505276918411255,0.35505276918411255,7521940
2020-07-18,0.3550642430782318,0.37546825408935547,0.3501376509666443,0.36986538767814636,0.36986538767814636,7869447
2020-07-19,0.370004266500473,0.37198305130004883,0.36110782623291016,0.37103965878486633,0.37103965878486633,8848283
2020-07-20,0.37151145935058594,0.3914034068584442,0.36727872490882874,0.386581689119339,0.386581689119339,10510575
2020-07-21,0.38620525598526,0.39437955617904663,0.37926891446113586,0.3848513960838318,0.3848513960838318,9204564
2020-07-22,0.3847697377204895,0.3999618887901306,0.3811984658241272,0.39309969544410706,0.39309969544410706,9631372
2020-07-23,0.39309969544410706,0.4529053866863251,0.3895566463470459,0.4276887774467468,0.4276887774467468,14913136
2020-07-24,0.42782145738601685,0.47306767106056213,0.4151359796524048,0.4471104145050049,0.4471104145050049,17384548
2020-07-25,0.44714221358299255,0.4816312789916992,0.43448692560195923,0.45598292350769043,0.45598292350769043,14830781
2020-07-26,0.4554580748081207,0.45843225717544556,0.40659740567207336,0.4172740876674652,0.4172740876674652,13951214
2020-07-27,0.41724535822868347,0.41897982358932495,0.363260418176651,0.38371849060058594,0.38371849060058594,14704693
2020-07-28,0.3848762512207031,0.41475045680999756,0.383998841047287,0.40405112504959106,0.40405112504959106,12874720
2020-07-29,0.404338538646698,0.4152267277240753,0.39127200841903687,0.39552706480026245,0.39552706480026245,10985595
2020-07-30,0.39552706480026245,0.41189733147621155,0.39077579975128174,0.3975958824157715,0.3975958824157715,10309891
2020-07-31,0.3974328339099884,0.4056946933269501,0.3908122181892395,0.4049724042415619,0.4049724042415619,10305830
2020-08-01,0.4049724042415619,0.4148696959018707,0.3976174592971802,0.41333457827568054,0.41333457827568054,11429981
2020-08-02,0.4141025245189667,0.4373619556427002,0.3892643451690674,0.3978371024131775,0.3978371024131775,11814966
2020-08-03,0.3974628150463104,0.4045580327510834,0.3904566168785095,0.3973621428012848,0.3973621428012848,9414573
2020-08-04,0.3973527252674103,0.41106313467025757,0.3973527252674103,0.4058896005153656,0.4058896005153656,8150023
2020-08-05,0.40571942925453186,0.42178332805633545,0.40435752272605896,0.4142175018787384,0.4142175018787384,8170807
2020-08-06,0.41399651765823364,0.44801217317581177,0.41118180751800537,0.43351876735687256,0.43351876735687256,9947202
2020-08-07,0.4333055913448334,0.4499703049659729,0.41525208950042725,0.4316140413284302,0.4316140413284302,11372129
2020-08-08,0.4317096173763275,0.5146768093109131,0.4243992269039154,0.5000627040863037,0.5000627040863037,17139859
2020-08-09,0.501079261302948,0.6416974663734436,0.5007547736167908,0.5924718976020813,0.5924718976020813,33013871
2020-08-10,0.594659686088562,0.5956734418869019,0.5324240326881409,0.5608894228935242,0.5608894228935242,20054453
2020-08-11,0.5616505146026611,0.5837627649307251,0.480070561170578,0.5002991557121277,0.5002991557121277,17709612
2020-08-12,0.5019825100898743,0.6264538764953613,0.4900672137737274,0.5943121314048767,0.5943121314048767,18607340
