Date,Open,High,Low,Close,Adj Close,Volume
2020-05-07,0.35913917422294617,0.4066919982433319,0.29899102449417114,0.4034370183944702,0.4034370183944702,686851
2020-05-08,0.4034370183944702,0.4111008942127228,0.3478214740753174,0.3543003499507904,0.3543003499507904,969331
2020-05-16,0.321269154548645,0.33785009384155273,0.21195027232170105,0.31700602173805237,0.31700602173805237,1440832
2020-05-17,0.31901437044143677,0.34066832065582275,0.29979556798934937,0.3178587853908539,0.3178587853908539,1412684
2020-05-18,0.3171755075454712,0.33581629395484924,0.2972971498966217,0.3314303457736969,0.3314303457736969,1279226
2020-05-19,0.33135056495666504,0.33135056495666504,0.2960696816444397,0.3144727051258087,0.3144727051258087,1554459
2020-05-20,0.31249716877937317,0.323058545589447,0.2924167513847351,0.2989068329334259,0.2989068329334259,1201888
2020-05-21,0.2993038594722748,0.3120313584804535,0.27575892210006714,0.2788899540901184,0.2788899540901184,727835
2020-05-22,0.27857300639152527,0.2927379608154297,0.22258751094341278,0.24187038838863373,0.24187038838863373,622126
2020-05-23,0.24172155559062958,0.28318125009536743,0.24066661298274994,0.2413308173418045,0.2413308173418045,687836
2020-05-24,0.24114805459976196,0.24695272743701935,0.16774187982082367,0.23225466907024384,0.23225466907024384,586414
2020-05-25,0.23151543736457825,0.23265376687049866,0.16151472926139832,0.16250860691070557,0.16250860691070557,523697
2020-05-26,0.1623961627483368,0.17530173063278198,0.11940667033195496,0.15279945731163025,0.15279945731163025,434202
2020-05-27,0.15279945731163025,0.19876989722251892,0.11901816725730896,0.1473272442817688,0.1473272442817688,415803
2020-05-28,0.14727868139743805,0.17601287364959717,0.07535054534673691,0.10858739167451859,0.10858739167451859,361880
2020-05-29,0.10863135010004044,0.15824170410633087,0.08052419126033783,0.15652026236057281,0.15652026236057281,525282
2020-05-30,0.15657983720302582,0.15991516411304474,0.10884900391101837,0.13291338086128235,0.13291338086128235,667940
2020-05-31,0.13283216953277588,0.1370171457529068,0.10585559159517288,0.11915028095245361,0.11915028095245361,605239
2020-06-01,0.1191050112247467,0.12406241148710251,0.10995463281869888,0.12371741980314255,0.12371741980314255,635897
2020-06-02,0.12337478995323181,0.1271728277206421,0.10212630033493042,0.11625329405069351,0.11625329405069351,553824
2020-06-03,0.11625329405069351,0.11738336831331253,0.08764201402664185,0.10957108438014984,0.10957108438014984,569850
2020-06-04,0.10900766402482986,0.1160321980714798,0.10496728867292404,0.10867355018854141,0.10867355018854141,546552
2020-06-05,0.10867355018854141,0.11030109226703644,0.09980439394712448,0.10772953927516937,0.10772953927516937,518212
2020-06-06,0.10772786289453506,0.10890872776508331,0.10488397628068924,0.10595592856407166,0.10595592856407166,534182
2020-06-07,0.10595592856407166,0.11566521227359772,0.09603627026081085,0.11550404876470566,0.11550404876470566,564968
2020-06-08,0.1148991733789444,0.14310748875141144,0.11277661472558975,0.1294192522764206,0.1294192522764206,572318
2020-06-09,0.1299995481967926,0.20863357186317444,0.11423669010400772,0.20749323070049286,0.20749323070049286,593980
2020-06-10,0.20748968422412872,0.20798857510089874,0.14124472439289093,0.20280729234218597,0.20280729234218597,759747
